pos_code,distributor_id,segment
P001556,D008,CASH_AND_CARRY
P001557,D008,PHARMACY
P001558,D008,TRADITIONAL
P001559,D008,CASH_AND_CARRY
P001560,D008,PHARMACY
P001561,D008,WHOLESALE
P001562,D008,SMALL_SUPERMARKET
P001563,D008,LARGE_SUPERMARKET
P001564,D008,HYPERMARKET
P001565,D008,SMALL_SUPERMARKET
P001566,D008,TRADITIONAL
P001567,D008,SMALL_SUPERMARKET
P001568,D008,TRADITIONAL
P001569,D008,TRADITIONAL
P001570,D008,WHOLESALE
P001571,D008,LARGE_SUPERMARKET
P001572,D008,LARGE_SUPERMARKET
P001573,D008,WHOLESALE
P001574,D008,WHOLESALE
P001575,D008,PHARMACY
P001576,D008,CASH_AND_CARRY
P001577,D008,CASH_AND_CARRY
P001578,D008,SMALL_SUPERMARKET
P001579,D008,SMALL_SUPERMARKET
P001580,D008,SMALL_SUPERMARKET
P001581,D008,TRADITIONAL
P001582,D008,PHARMACY
P001583,D008,SMALL_SUPERMARKET
P001584,D009,SMALL_SUPERMARKET
P001585,D009,LARGE_SUPERMARKET
P001586,D009,LARGE_SUPERMARKET
P001587,D009,HYPERMARKET
P001588,D009,PHARMACY
P001589,D009,SMALL_SUPERMARKET
P001590,D009,WHOLESALE
P001591,D009,TRADITIONAL
P001592,D009,LARGE_SUPERMARKET
P001593,D009,LARGE_SUPERMARKET
P001594,D009,WHOLESALE
P001595,D009,SMALL_SUPERMARKET
P001596,D009,PHARMACY
P001597,D009,LARGE_SUPERMARKET
P001598,D009,TRADITIONAL
P001599,D009,WHOLESALE
P001600,D009,SMALL_SUPERMARKET
P001601,D009,SMALL_SUPERMARKET
P001602,D009,PHARMACY
P001603,D009,SMALL_SUPERMARKET
P001604,D009,SMALL_SUPERMARKET
P001605,D009,SMALL_SUPERMARKET
P001606,D009,SMALL_SUPERMARKET
P001607,D009,TRADITIONAL
P001608,D009,TRADITIONAL
P001609,D009,SMALL_SUPERMARKET
P001610,D009,WHOLESALE
P001611,D009,LARGE_SUPERMARKET
P001612,D009,HYPERMARKET
P001613,D009,TRADITIONAL
P001614,D009,PHARMACY
P001615,D009,HYPERMARKET
P001616,D009,LARGE_SUPERMARKET
P001617,D009,TRADITIONAL
P001618,D009,WHOLESALE
P001619,D009,LARGE_SUPERMARKET
P001620,D009,SMALL_SUPERMARKET
P001621,D009,TRADITIONAL
P001622,D009,SMALL_SUPERMARKET
P001623,D009,LARGE_SUPERMARKET
P001624,D009,LARGE_SUPERMARKET
P001625,D009,SMALL_SUPERMARKET
P001626,D009,SMALL_SUPERMARKET
P001627,D009,CASH_AND_CARRY
P001628,D009,TRADITIONAL
P001629,D009,TRADITIONAL
P001630,D009,PHARMACY
P001631,D009,SMALL_SUPERMARKET
P001632,D009,SMALL_SUPERMARKET
P001633,D009,PHARMACY
P001634,D009,SMALL_SUPERMARKET
P001635,D009,TRADITIONAL
P001636,D009,TRADITIONAL
P001637,D009,LARGE_SUPERMARKET
P001638,D009,SMALL_SUPERMARKET
P001639,D009,LARGE_SUPERMARKET
P001640,D009,LARGE_SUPERMARKET
P001641,D009,SMALL_SUPERMARKET
P001642,D009,SMALL_SUPERMARKET
P001643,D009,WHOLESALE
P001644,D009,PHARMACY
P001645,D009,WHOLESALE
P001646,D009,SMALL_SUPERMARKET
P001647,D009,SMALL_SUPERMARKET
P001648,D009,SMALL_SUPERMARKET
P001649,D009,LARGE_SUPERMARKET
P001650,D009,PHARMACY
P001651,D009,SMALL_SUPERMARKET
P001652,D009,LARGE_SUPERMARKET
P001653,D009,WHOLESALE
P001654,D009,SMALL_SUPERMARKET
P001655,D009,HYPERMARKET
P001656,D009,LARGE_SUPERMARKET
P001657,D009,TRADITIONAL
P001658,D009,WHOLESALE
P001659,D009,LARGE_SUPERMARKET
P001660,D009,PHARMACY
P001661,D009,CASH_AND_CARRY
P001662,D009,WHOLESALE
P001663,D009,LARGE_SUPERMARKET
P001664,D009,HYPERMARKET
P001665,D009,CASH_AND_CARRY
P001666,D009,SMALL_SUPERMARKET
P001667,D009,TRADITIONAL
P001668,D009,TRADITIONAL
P001669,D009,LARGE_SUPERMARKET
P001670,D009,WHOLESALE
P001671,D009,PHARMACY
P001672,D009,TRADITIONAL
P001673,D009,SMALL_SUPERMARKET
P001674,D009,CASH_AND_CARRY
P001675,D009,TRADITIONAL
P001676,D009,TRADITIONAL
P001677,D009,WHOLESALE
P001678,D009,TRADITIONAL
P001679,D009,SMALL_SUPERMARKET
P001680,D009,LARGE_SUPERMARKET
P001681,D009,SMALL_SUPERMARKET
P001682,D009,TRADITIONAL
P001683,D009,TRADITIONAL
P001684,D009,TRADITIONAL
P001685,D009,SMALL_SUPERMARKET
P001686,D009,WHOLESALE
P001687,D009,PHARMACY
P001688,D009,SMALL_SUPERMARKET
P001689,D009,TRADITIONAL
P001690,D009,TRADITIONAL
P001691,D009,TRADITIONAL
P001692,D009,LARGE_SUPERMARKET
P001693,D009,WHOLESALE
P001694,D009,PHARMACY
P001695,D009,TRADITIONAL
P001696,D009,PHARMACY
P001697,D009,PHARMACY
P001698,D009,SMALL_SUPERMARKET
P001699,D009,TRADITIONAL
P001700,D009,SMALL_SUPERMARKET
P001701,D009,PHARMACY
P001702,D009,LARGE_SUPERMARKET
P001703,D009,SMALL_SUPERMARKET
P001704,D009,CASH_AND_CARRY
P001705,D009,SMALL_SUPERMARKET
P001706,D009,WHOLESALE
P001707,D009,SMALL_SUPERMARKET
P001708,D009,PHARMACY
P001709,D009,CASH_AND_CARRY
P001710,D009,SMALL_SUPERMARKET
P001711,D009,TRADITIONAL
P001712,D009,SMALL_SUPERMARKET
P001713,D009,TRADITIONAL
P001714,D009,TRADITIONAL
P001715,D009,WHOLESALE
P001716,D009,HYPERMARKET
P001717,D009,LARGE_SUPERMARKET
P001718,D009,TRADITIONAL
P001719,D009,TRADITIONAL
P001720,D009,TRADITIONAL
P001721,D009,HYPERMARKET
P001722,D009,SMALL_SUPERMARKET
P001723,D009,CASH_AND_CARRY
P001724,D009,HYPERMARKET
P001725,D009,SMALL_SUPERMARKET
P001726,D009,PHARMACY
P001727,D009,HYPERMARKET
P001728,D009,TRADITIONAL
P001729,D009,SMALL_SUPERMARKET
P001730,D009,CASH_AND_CARRY
P001731,D009,TRADITIONAL
P001732,D009,CASH_AND_CARRY
P001733,D009,LARGE_SUPERMARKET
P001734,D009,TRADITIONAL
P001735,D009,TRADITIONAL
P001736,D009,SMALL_SUPERMARKET
P001737,D009,SMALL_SUPERMARKET
P001738,D009,HYPERMARKET
P001739,D009,PHARMACY
P001740,D009,TRADITIONAL
P001741,D009,TRADITIONAL
P001742,D009,TRADITIONAL
P001743,D009,TRADITIONAL
P001744,D009,SMALL_SUPERMARKET
P001745,D009,SMALL_SUPERMARKET
P001746,D009,TRADITIONAL
P001747,D009,LARGE_SUPERMARKET
P001748,D009,CASH_AND_CARRY
P001749,D009,WHOLESALE
P001750,D009,SMALL_SUPERMARKET
P001751,D009,TRADITIONAL
P001752,D009,LARGE_SUPERMARKET
P001753,D009,PHARMACY
P001754,D009,PHARMACY
P001755,D009,PHARMACY
P001756,D009,SMALL_SUPERMARKET
P001757,D009,LARGE_SUPERMARKET
P001758,D009,LARGE_SUPERMARKET
P001759,D009,LARGE_SUPERMARKET
P001760,D009,LARGE_SUPERMARKET
P001761,D009,HYPERMARKET
P001762,D009,PHARMACY
P001763,D009,HYPERMARKET
P001764,D009,LARGE_SUPERMARKET
P001765,D009,WHOLESALE
P001766,D009,TRADITIONAL
P001767,D009,TRADITIONAL
P001768,D009,TRADITIONAL
P001769,D009,CASH_AND_CARRY
P001770,D009,TRADITIONAL
P001771,D009,TRADITIONAL
P001772,D009,TRADITIONAL
P001773,D009,SMALL_SUPERMARKET
P001774,D009,SMALL_SUPERMARKET
P001775,D009,SMALL_SUPERMARKET
P001776,D009,LARGE_SUPERMARKET
P001777,D009,WHOLESALE
P001778,D009,SMALL_SUPERMARKET
P001779,D009,LARGE_SUPERMARKET
P001780,D009,SMALL_SUPERMARKET
P001781,D009,WHOLESALE
P001782,D009,SMALL_SUPERMARKET
P001783,D009,TRADITIONAL
P001784,D009,CASH_AND_CARRY
P001785,D009,HYPERMARKET
P001786,D009,TRADITIONAL
P001787,D009,SMALL_SUPERMARKET
P001788,D009,LARGE_SUPERMARKET
P001789,D009,TRADITIONAL
P001790,D009,PHARMACY
P001791,D009,SMALL_SUPERMARKET
P001792,D009,TRADITIONAL
P001793,D009,SMALL_SUPERMARKET
P001794,D009,TRADITIONAL
P001795,D009,TRADITIONAL
P001796,D009,TRADITIONAL
P001797,D009,TRADITIONAL
P001798,D009,LARGE_SUPERMARKET
P001799,D009,TRADITIONAL
P001800,D009,TRADITIONAL
P001801,D009,TRADITIONAL
P001802,D009,HYPERMARKET
P001803,D009,SMALL_SUPERMARKET
P001804,D009,SMALL_SUPERMARKET
P001805,D009,LARGE_SUPERMARKET
P001806,D009,LARGE_SUPERMARKET
P001807,D009,SMALL_SUPERMARKET
P001808,D009,TRADITIONAL
P001809,D009,SMALL_SUPERMARKET
P001810,D009,WHOLESALE
P001811,D009,TRADITIONAL
P001812,D009,TRADITIONAL
P001813,D009,SMALL_SUPERMARKET
P001814,D009,TRADITIONAL
P001815,D009,TRADITIONAL
P001816,D009,PHARMACY
P001817,D009,TRADITIONAL
P001818,D009,TRADITIONAL
P001819,D009,TRADITIONAL
P001820,D009,TRADITIONAL
P001821,D009,HYPERMARKET
P001822,D009,TRADITIONAL
P001823,D009,TRADITIONAL
P001824,D009,PHARMACY
P001825,D009,TRADITIONAL
P001826,D009,SMALL_SUPERMARKET
P001827,D009,PHARMACY
P001828,D009,SMALL_SUPERMARKET
P001829,D009,LARGE_SUPERMARKET
P001830,D009,LARGE_SUPERMARKET
P001831,D009,LARGE_SUPERMARKET
P001832,D009,HYPERMARKET
P001833,D009,SMALL_SUPERMARKET
P001834,D009,TRADITIONAL
P001835,D009,TRADITIONAL
P001836,D009,HYPERMARKET
P001837,D009,TRADITIONAL
P001838,D009,LARGE_SUPERMARKET
P001839,D009,PHARMACY
P001840,D009,LARGE_SUPERMARKET
P001841,D009,TRADITIONAL
P001842,D009,SMALL_SUPERMARKET
P001843,D009,TRADITIONAL
P001844,D009,SMALL_SUPERMARKET
P001845,D009,TRADITIONAL
P001846,D009,SMALL_SUPERMARKET
P001847,D009,PHARMACY
P001848,D009,TRADITIONAL
P001849,D009,TRADITIONAL
P001850,D009,WHOLESALE
P001851,D009,PHARMACY
P001852,D009,LARGE_SUPERMARKET
P001853,D009,SMALL_SUPERMARKET
P001854,D009,SMALL_SUPERMARKET
P001855,D009,SMALL_SUPERMARKET
P001856,D009,TRADITIONAL
P001857,D009,PHARMACY
P001858,D009,PHARMACY
P001859,D009,TRADITIONAL
P001860,D009,TRADITIONAL
P001861,D009,CASH_AND_CARRY
P001862,D009,PHARMACY
P001863,D009,LARGE_SUPERMARKET
P001864,D009,TRADITIONAL
P001865,D009,WHOLESALE
P001866,D009,SMALL_SUPERMARKET
P001867,D009,SMALL_SUPERMARKET
P001868,D009,PHARMACY
P001869,D009,PHARMACY
P001870,D009,PHARMACY
P001871,D009,WHOLESALE
P001872,D009,SMALL_SUPERMARKET
P001873,D009,SMALL_SUPERMARKET
P001874,D009,TRADITIONAL
P001875,D009,TRADITIONAL
P001876,D009,TRADITIONAL
P001877,D009,TRADITIONAL
P001878,D009,SMALL_SUPERMARKET
P001879,D009,TRADITIONAL
P001880,D009,SMALL_SUPERMARKET
P001881,D009,SMALL_SUPERMARKET
P001882,D009,LARGE_SUPERMARKET
P001883,D009,LARGE_SUPERMARKET
P001884,D009,CASH_AND_CARRY
P001885,D009,SMALL_SUPERMARKET
P001886,D009,LARGE_SUPERMARKET
P001887,D009,TRADITIONAL
P001888,D009,TRADITIONAL
P001889,D009,HYPERMARKET
P001890,D009,SMALL_SUPERMARKET
P001891,D009,LARGE_SUPERMARKET
P001892,D009,TRADITIONAL
P001893,D009,SMALL_SUPERMARKET
P001894,D009,HYPERMARKET
P001895,D009,HYPERMARKET
P001896,D009,TRADITIONAL
P001897,D009,HYPERMARKET
P001898,D009,WHOLESALE
P001899,D009,LARGE_SUPERMARKET
P001900,D009,TRADITIONAL
P001901,D009,SMALL_SUPERMARKET
P001902,D009,SMALL_SUPERMARKET
P001903,D009,HYPERMARKET
P001904,D009,WHOLESALE
P001905,D009,CASH_AND_CARRY
P001906,D009,HYPERMARKET
P001907,D009,LARGE_SUPERMARKET
P001908,D009,PHARMACY
P001909,D009,TRADITIONAL
P001910,D009,LARGE_SUPERMARKET
P001911,D009,LARGE_SUPERMARKET
P001912,D009,TRADITIONAL
P001913,D009,TRADITIONAL
P001914,D009,TRADITIONAL
P001915,D009,PHARMACY
P001916,D009,TRADITIONAL
P001917,D009,SMALL_SUPERMARKET
P001918,D009,SMALL_SUPERMARKET
P001919,D009,SMALL_SUPERMARKET
P001920,D009,LARGE_SUPERMARKET
P001921,D009,HYPERMARKET
P001922,D009,SMALL_SUPERMARKET
P001923,D009,TRADITIONAL
P001924,D009,HYPERMARKET
P001925,D009,SMALL_SUPERMARKET
P001926,D009,TRADITIONAL
P001927,D009,TRADITIONAL
P001928,D009,TRADITIONAL
P001929,D009,WHOLESALE
P001930,D009,TRADITIONAL
P001931,D009,LARGE_SUPERMARKET
P001932,D009,SMALL_SUPERMARKET
P001933,D009,TRADITIONAL
P001934,D009,SMALL_SUPERMARKET
P001935,D009,HYPERMARKET
P001936,D009,LARGE_SUPERMARKET
P001937,D009,SMALL_SUPERMARKET
P001938,D009,SMALL_SUPERMARKET
P001939,D009,LARGE_SUPERMARKET
P001940,D009,WHOLESALE
P001941,D009,PHARMACY
P001942,D009,LARGE_SUPERMARKET
P001943,D009,PHARMACY
P001944,D009,HYPERMARKET
P001945,D009,PHARMACY
P001946,D009,PHARMACY
P001947,D009,HYPERMARKET
P001948,D009,TRADITIONAL
P001949,D009,PHARMACY
P001950,D009,PHARMACY
P001951,D009,PHARMACY
P001952,D009,TRADITIONAL
P001953,D009,HYPERMARKET
P001954,D009,WHOLESALE
P001955,D009,TRADITIONAL
P001956,D009,TRADITIONAL
P001957,D009,SMALL_SUPERMARKET
P001958,D009,TRADITIONAL
P001959,D009,LARGE_SUPERMARKET
P001960,D009,TRADITIONAL
P001961,D009,HYPERMARKET
P001962,D009,TRADITIONAL
P001963,D009,WHOLESALE
P001964,D009,SMALL_SUPERMARKET
P001965,D009,TRADITIONAL
P001966,D009,SMALL_SUPERMARKET
P001967,D009,PHARMACY
P001968,D009,TRADITIONAL
P001969,D009,SMALL_SUPERMARKET
P001970,D009,LARGE_SUPERMARKET
P001971,D009,LARGE_SUPERMARKET
P001972,D009,SMALL_SUPERMARKET
P001973,D009,PHARMACY
P001974,D009,TRADITIONAL
P001975,D009,LARGE_SUPERMARKET
P001976,D009,CASH_AND_CARRY
P001977,D009,SMALL_SUPERMARKET
P001978,D009,CASH_AND_CARRY
P001979,D009,SMALL_SUPERMARKET
P001980,D009,TRADITIONAL
P001981,D009,PHARMACY
P001982,D010,SMALL_SUPERMARKET
P001983,D010,TRADITIONAL
P001984,D010,PHARMACY
P001985,D010,LARGE_SUPERMARKET
P001986,D010,LARGE_SUPERMARKET
P001987,D010,TRADITIONAL
P001988,D010,SMALL_SUPERMARKET
P001989,D010,HYPERMARKET
P001990,D010,SMALL_SUPERMARKET
P001991,D010,TRADITIONAL
P001992,D010,SMALL_SUPERMARKET
P001993,D010,SMALL_SUPERMARKET
P001994,D010,WHOLESALE
P001995,D010,TRADITIONAL
P001996,D010,WHOLESALE
P001997,D010,SMALL_SUPERMARKET
P001998,D010,PHARMACY
P001999,D010,TRADITIONAL
P002000,D010,LARGE_SUPERMARKET
P002001,D010,CASH_AND_CARRY
P002002,D010,TRADITIONAL
P002003,D010,LARGE_SUPERMARKET
P002004,D010,LARGE_SUPERMARKET
P002005,D010,TRADITIONAL
P002006,D010,HYPERMARKET
P002007,D010,SMALL_SUPERMARKET
P002008,D010,LARGE_SUPERMARKET
P002009,D010,SMALL_SUPERMARKET
P002010,D010,SMALL_SUPERMARKET
P002011,D010,TRADITIONAL
P002012,D010,SMALL_SUPERMARKET
P002013,D010,HYPERMARKET
P002014,D010,TRADITIONAL
P002015,D010,SMALL_SUPERMARKET
P002016,D010,TRADITIONAL
P002017,D010,LARGE_SUPERMARKET
P002018,D010,HYPERMARKET
P002019,D010,SMALL_SUPERMARKET
P002020,D010,SMALL_SUPERMARKET
P002021,D010,SMALL_SUPERMARKET
P002022,D010,WHOLESALE
P002023,D010,SMALL_SUPERMARKET
P002024,D010,TRADITIONAL
P002025,D010,TRADITIONAL
P002026,D010,HYPERMARKET
P002027,D010,TRADITIONAL
P002028,D010,SMALL_SUPERMARKET
P002029,D010,SMALL_SUPERMARKET
P002030,D010,LARGE_SUPERMARKET
P002031,D010,WHOLESALE
P002032,D010,PHARMACY
P002033,D010,HYPERMARKET
P002034,D010,TRADITIONAL
P002035,D010,TRADITIONAL
P002036,D010,SMALL_SUPERMARKET
P002037,D010,WHOLESALE
P002038,D010,TRADITIONAL
P002039,D010,PHARMACY
P002040,D010,PHARMACY
P002041,D010,HYPERMARKET
P002042,D010,SMALL_SUPERMARKET
P002043,D010,TRADITIONAL
P002044,D010,LARGE_SUPERMARKET
P002045,D010,SMALL_SUPERMARKET
P002046,D010,PHARMACY
P002047,D010,HYPERMARKET
P002048,D010,SMALL_SUPERMARKET
P002049,D010,WHOLESALE
P002050,D010,SMALL_SUPERMARKET
P002051,D010,SMALL_SUPERMARKET
P002052,D010,PHARMACY
P002053,D010,SMALL_SUPERMARKET
P002054,D010,LARGE_SUPERMARKET
P002055,D010,HYPERMARKET
P002056,D010,PHARMACY
P002057,D010,SMALL_SUPERMARKET
P002058,D010,TRADITIONAL
P002059,D010,LARGE_SUPERMARKET
P002060,D010,SMALL_SUPERMARKET
P002061,D010,PHARMACY
P002062,D010,TRADITIONAL
P002063,D010,PHARMACY
P002064,D010,SMALL_SUPERMARKET
P002065,D010,TRADITIONAL
P002066,D010,CASH_AND_CARRY
P002067,D010,SMALL_SUPERMARKET
P002068,D010,SMALL_SUPERMARKET
P002069,D010,CASH_AND_CARRY
P002070,D010,SMALL_SUPERMARKET
P002071,D010,TRADITIONAL
P002072,D010,PHARMACY
P002073,D010,LARGE_SUPERMARKET
P002074,D010,SMALL_SUPERMARKET
P002075,D010,HYPERMARKET
P002076,D010,SMALL_SUPERMARKET
P002077,D010,LARGE_SUPERMARKET
P002078,D010,TRADITIONAL
P002079,D010,LARGE_SUPERMARKET
P002080,D010,TRADITIONAL
P002081,D010,SMALL_SUPERMARKET
P002082,D010,SMALL_SUPERMARKET
P002083,D010,SMALL_SUPERMARKET
P002084,D010,TRADITIONAL
P002085,D010,SMALL_SUPERMARKET
P002086,D010,SMALL_SUPERMARKET
P002087,D010,CASH_AND_CARRY
P002088,D010,TRADITIONAL
P002089,D010,LARGE_SUPERMARKET
P002090,D010,PHARMACY
P002091,D010,SMALL_SUPERMARKET
P002092,D010,HYPERMARKET
P002093,D010,TRADITIONAL
P002094,D010,LARGE_SUPERMARKET
P002095,D010,SMALL_SUPERMARKET
P002096,D010,TRADITIONAL
P002097,D010,LARGE_SUPERMARKET
P002098,D010,WHOLESALE
P002099,D010,PHARMACY
P002100,D010,TRADITIONAL
P002101,D010,TRADITIONAL
P002102,D010,TRADITIONAL
P002103,D010,PHARMACY
P002104,D010,SMALL_SUPERMARKET
P002105,D010,LARGE_SUPERMARKET
P002106,D010,TRADITIONAL
P002107,D010,TRADITIONAL
P002108,D010,LARGE_SUPERMARKET
P002109,D010,TRADITIONAL
P002110,D010,HYPERMARKET
P002111,D010,PHARMACY
P002112,D010,SMALL_SUPERMARKET
P002113,D010,HYPERMARKET
P002114,D010,LARGE_SUPERMARKET
P002115,D010,SMALL_SUPERMARKET
P002116,D010,SMALL_SUPERMARKET
P002117,D010,HYPERMARKET
P002118,D010,SMALL_SUPERMARKET
P002119,D010,LARGE_SUPERMARKET
P002120,D010,SMALL_SUPERMARKET
P002121,D010,SMALL_SUPERMARKET
P002122,D010,SMALL_SUPERMARKET
P002123,D010,SMALL_SUPERMARKET
P002124,D010,LARGE_SUPERMARKET
P002125,D010,HYPERMARKET
P002126,D010,LARGE_SUPERMARKET
P002127,D010,TRADITIONAL
P002128,D010,PHARMACY
P002129,D010,PHARMACY
P002130,D010,TRADITIONAL
P002131,D010,TRADITIONAL
P002132,D010,SMALL_SUPERMARKET
P002133,D010,TRADITIONAL
P002134,D010,TRADITIONAL
P002135,D010,WHOLESALE
P002136,D010,CASH_AND_CARRY
P002137,D010,SMALL_SUPERMARKET
P002138,D010,TRADITIONAL
P002139,D010,WHOLESALE
P002140,D010,SMALL_SUPERMARKET
P002141,D010,PHARMACY
P002142,D010,LARGE_SUPERMARKET
P002143,D010,PHARMACY
P002144,D010,TRADITIONAL
P002145,D010,LARGE_SUPERMARKET
P002146,D010,TRADITIONAL
P002147,D010,HYPERMARKET
P002148,D010,TRADITIONAL
P002149,D010,WHOLESALE
P002150,D010,TRADITIONAL
P002151,D010,CASH_AND_CARRY
P002152,D010,LARGE_SUPERMARKET
P002153,D010,SMALL_SUPERMARKET
P002154,D010,SMALL_SUPERMARKET
P002155,D010,HYPERMARKET
P002156,D010,SMALL_SUPERMARKET
P002157,D010,SMALL_SUPERMARKET
P002158,D010,SMALL_SUPERMARKET
P002159,D010,SMALL_SUPERMARKET
P002160,D010,CASH_AND_CARRY
P002161,D010,SMALL_SUPERMARKET
P002162,D010,CASH_AND_CARRY
P002163,D010,SMALL_SUPERMARKET
P002164,D010,SMALL_SUPERMARKET
P002165,D010,TRADITIONAL
P002166,D010,SMALL_SUPERMARKET
P002167,D010,SMALL_SUPERMARKET
P002168,D010,TRADITIONAL
P002169,D010,LARGE_SUPERMARKET
P002170,D010,SMALL_SUPERMARKET
P002171,D010,TRADITIONAL
P002172,D010,SMALL_SUPERMARKET
P002173,D010,WHOLESALE
P002174,D010,SMALL_SUPERMARKET
P002175,D010,PHARMACY
P002176,D010,WHOLESALE
P002177,D010,PHARMACY
P002178,D010,WHOLESALE
P002179,D010,LARGE_SUPERMARKET
P002180,D010,TRADITIONAL
P002181,D010,LARGE_SUPERMARKET
P002182,D010,WHOLESALE
P002183,D010,TRADITIONAL
P002184,D010,SMALL_SUPERMARKET
P002185,D010,PHARMACY
P002186,D010,LARGE_SUPERMARKET
P002187,D010,TRADITIONAL
P002188,D010,TRADITIONAL
P002189,D010,HYPERMARKET
P002190,D010,TRADITIONAL
P002191,D010,WHOLESALE
P002192,D010,HYPERMARKET
P002193,D010,TRADITIONAL
P002194,D010,SMALL_SUPERMARKET
P002195,D010,TRADITIONAL
P002196,D010,LARGE_SUPERMARKET
P002197,D010,PHARMACY
P002198,D010,CASH_AND_CARRY
P002199,D010,LARGE_SUPERMARKET
P002200,D010,SMALL_SUPERMARKET
P002201,D010,TRADITIONAL
P002202,D010,TRADITIONAL
P002203,D010,SMALL_SUPERMARKET
P002204,D010,LARGE_SUPERMARKET
P002205,D010,LARGE_SUPERMARKET
P002206,D010,PHARMACY
P002207,D010,SMALL_SUPERMARKET
P002208,D010,CASH_AND_CARRY
P002209,D010,TRADITIONAL
P002210,D010,PHARMACY
P002211,D010,LARGE_SUPERMARKET
P002212,D010,LARGE_SUPERMARKET
P002213,D010,PHARMACY
P002214,D010,PHARMACY
P002215,D010,SMALL_SUPERMARKET
P002216,D010,SMALL_SUPERMARKET
P002217,D010,SMALL_SUPERMARKET
P002218,D010,SMALL_SUPERMARKET
P002219,D010,LARGE_SUPERMARKET
P002220,D010,CASH_AND_CARRY
P002221,D010,SMALL_SUPERMARKET
P002222,D011,HYPERMARKET
P002223,D011,HYPERMARKET
P002224,D011,TRADITIONAL
P002225,D011,SMALL_SUPERMARKET
P002226,D011,TRADITIONAL
P002227,D011,LARGE_SUPERMARKET
P002228,D011,PHARMACY
P002229,D011,TRADITIONAL
P002230,D011,CASH_AND_CARRY
P002231,D011,LARGE_SUPERMARKET
P002232,D011,SMALL_SUPERMARKET
P002233,D011,SMALL_SUPERMARKET
P002234,D011,TRADITIONAL
P002235,D011,SMALL_SUPERMARKET
P002236,D011,HYPERMARKET
P002237,D011,SMALL_SUPERMARKET
P002238,D011,SMALL_SUPERMARKET
P002239,D011,SMALL_SUPERMARKET
P002240,D011,LARGE_SUPERMARKET
P002241,D011,SMALL_SUPERMARKET
P002242,D011,TRADITIONAL
P002243,D011,SMALL_SUPERMARKET
P002244,D011,SMALL_SUPERMARKET
P002245,D011,TRADITIONAL
P002246,D011,TRADITIONAL
P002247,D011,SMALL_SUPERMARKET
P002248,D011,TRADITIONAL
P002249,D011,PHARMACY
P002250,D011,TRADITIONAL
P002251,D011,PHARMACY
P002252,D011,WHOLESALE
P002253,D011,HYPERMARKET
P002254,D011,SMALL_SUPERMARKET
P002255,D011,TRADITIONAL
P002256,D011,PHARMACY
P002257,D011,SMALL_SUPERMARKET
P002258,D011,LARGE_SUPERMARKET
P002259,D011,TRADITIONAL
P002260,D011,LARGE_SUPERMARKET
P002261,D011,TRADITIONAL
P002262,D011,TRADITIONAL
P002263,D011,TRADITIONAL
P002264,D011,CASH_AND_CARRY
P002265,D011,TRADITIONAL
P002266,D011,TRADITIONAL
P002267,D011,TRADITIONAL
P002268,D011,WHOLESALE
P002269,D011,CASH_AND_CARRY
P002270,D011,HYPERMARKET
P002271,D011,TRADITIONAL
P002272,D011,LARGE_SUPERMARKET
P002273,D011,CASH_AND_CARRY
P002274,D011,TRADITIONAL
P002275,D011,SMALL_SUPERMARKET
P002276,D011,LARGE_SUPERMARKET
P002277,D011,SMALL_SUPERMARKET
P002278,D011,TRADITIONAL
P002279,D011,LARGE_SUPERMARKET
P002280,D011,LARGE_SUPERMARKET
P002281,D011,CASH_AND_CARRY
P002282,D011,TRADITIONAL
P002283,D011,LARGE_SUPERMARKET
P002284,D011,SMALL_SUPERMARKET
P002285,D011,PHARMACY
P002286,D011,TRADITIONAL
P002287,D011,TRADITIONAL
P002288,D011,SMALL_SUPERMARKET
P002289,D011,SMALL_SUPERMARKET
P002290,D011,HYPERMARKET
P002291,D011,TRADITIONAL
P002292,D011,HYPERMARKET
P002293,D011,HYPERMARKET
P002294,D011,TRADITIONAL
P002295,D011,PHARMACY
P002296,D011,TRADITIONAL
P002297,D011,SMALL_SUPERMARKET
P002298,D011,TRADITIONAL
P002299,D011,SMALL_SUPERMARKET
P002300,D011,SMALL_SUPERMARKET
P002301,D011,TRADITIONAL
P002302,D011,SMALL_SUPERMARKET
P002303,D011,TRADITIONAL
P002304,D011,CASH_AND_CARRY
P002305,D011,PHARMACY
P002306,D011,HYPERMARKET
P002307,D011,SMALL_SUPERMARKET
P002308,D011,LARGE_SUPERMARKET
P002309,D011,SMALL_SUPERMARKET
P002310,D011,SMALL_SUPERMARKET
P002311,D011,LARGE_SUPERMARKET
P002312,D011,TRADITIONAL
P002313,D011,TRADITIONAL
P002314,D011,PHARMACY
P002315,D011,HYPERMARKET
P002316,D011,HYPERMARKET
P002317,D011,SMALL_SUPERMARKET
P002318,D011,LARGE_SUPERMARKET
P002319,D011,SMALL_SUPERMARKET
P002320,D011,PHARMACY
P002321,D011,LARGE_SUPERMARKET
P002322,D011,LARGE_SUPERMARKET
P002323,D011,TRADITIONAL
P002324,D011,TRADITIONAL
P002325,D011,TRADITIONAL
P002326,D011,SMALL_SUPERMARKET
P002327,D011,WHOLESALE
P002328,D011,LARGE_SUPERMARKET
P002329,D011,SMALL_SUPERMARKET
P002330,D011,TRADITIONAL
P002331,D011,CASH_AND_CARRY
P002332,D011,SMALL_SUPERMARKET
P002333,D011,TRADITIONAL
